,year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
31578,2022,MINNESOTA,MN,27,41,33,US HOUSE,4,GEN,False,False,WRITEIN,,True,TOTAL,425,295973,False,20230706,False
31579,2022,MINNESOTA,MN,27,41,33,US HOUSE,5,GEN,False,False,CICELY DAVIS,REPUBLICAN,False,TOTAL,70702,288206,False,20230706,False
31580,2022,MINNESOTA,MN,27,41,33,US HOUSE,5,GEN,False,False,ILHAN OMAR,DEMOCRAT,False,TOTAL,214224,288206,False,20230706,False
31581,2022,MINNESOTA,MN,27,41,33,US HOUSE,5,GEN,False,False,WRITEIN,,True,TOTAL,3280,288206,False,20230706,False
31582,2022,MINNESOTA,MN,27,41,33,US HOUSE,6,GEN,False,False,TOM EMMER,REPUBLICAN,False,TOTAL,198145,319767,False,20230706,False
31583,2022,MINNESOTA,MN,27,41,33,US HOUSE,6,GEN,False,False,JEANNE HENDRICKS,DEMOCRATIC-FARMER-LABOR,False,TOTAL,120852,319767,False,20230706,False
31584,2022,MINNESOTA,MN,27,41,33,US HOUSE,6,GEN,False,False,WRITEIN,,True,TOTAL,770,319767,False,20230706,False
31585,2022,MINNESOTA,MN,27,41,33,US HOUSE,7,GEN,False,False,MICHELLE FISCHBACH,REPUBLICAN,False,TOTAL,204766,305866,False,20230706,False
31586,2022,MINNESOTA,MN,27,41,33,US HOUSE,7,GEN,False,False,JILL ABAHSAIN,DEMOCRATIC-FARMER-LABOR,False,TOTAL,84455,305866,False,20230706,False
31587,2022,MINNESOTA,MN,27,41,33,US HOUSE,7,GEN,False,False,TRAVIS “BULL” JOHNSON,LEGAL MARIJUANA NOW,False,TOTAL,16421,305866,False,20230706,False
31588,2022,MINNESOTA,MN,27,41,33,US HOUSE,7,GEN,False,False,WRITEIN,,True,TOTAL,224,305866,False,20230706,False
31589,2022,MINNESOTA,MN,27,41,33,US HOUSE,8,GEN,False,False,PETE STAUBER,REPUBLICAN,False,TOTAL,188755,330080,False,20230706,False
31590,2022,MINNESOTA,MN,27,41,33,US HOUSE,8,GEN,False,False,JEN SCHULTZ,DEMOCRATIC-FARMER-LABOR,False,TOTAL,141009,330080,False,20230706,False
31591,2022,MINNESOTA,MN,27,41,33,US HOUSE,8,GEN,False,False,WRITEIN,,True,TOTAL,316,330080,False,20230706,False
31592,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,1,GEN,False,False,CLAIRE GUSTAFSON,REPUBLICAN,False,TOTAL,78794,223884,False,20230706,False
31593,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,1,GEN,False,False,DONALD NORCROSS,DEMOCRAT,False,TOTAL,139559,223884,False,20230706,False
31594,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,1,GEN,False,False,PATRICIA KLINE,FOR THE PEOPLE,False,TOTAL,3343,223884,False,20230706,False
31595,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,1,GEN,False,False,ISAIAH FLETCHER,LIBERTARIAN,False,TOTAL,1546,223884,False,20230706,False
31596,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,1,GEN,False,False,ALLEN J CANNON,CANNON FIRE,False,TOTAL,642,223884,False,20230706,False
31597,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,2,GEN,False,False,JEFFERSON VAN DREW,REPUBLICAN,False,TOTAL,139217,236484,False,20230706,False
31598,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,2,GEN,False,False,TIM ALEXANDER,DEMOCRAT,False,TOTAL,94522,236484,False,20230706,False
31599,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,2,GEN,False,False,MICHAEL GALLO,LIBERTARIAN,False,TOTAL,1825,236484,False,20230706,False
31600,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,2,GEN,False,False,ANTHONY PARISI SANCHEZ,NOT FOR SALE,False,TOTAL,920,236484,False,20230706,False
31601,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,3,GEN,False,False,BOB HEALEY,REPUBLICAN,False,TOTAL,118415,271376,False,20230706,False
31602,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,3,GEN,False,False,ANDY KIM,DEMOCRAT,False,TOTAL,150498,271376,False,20230706,False
31603,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,3,GEN,False,False,CHRISTOPHER RUSSOMANNO,LIBERTARIAN,False,TOTAL,1347,271376,False,20230706,False
31604,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,3,GEN,False,False,GREGORY M SOBOCINSKI,GOD SAVE AMERICA,False,TOTAL,1116,271376,False,20230706,False
31605,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,4,GEN,False,False,CHRISTOPHER H SMITH,REPUBLICAN,False,TOTAL,173288,258962,False,20230706,False
31606,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,4,GEN,False,False,MATTHEW JENKINS,DEMOCRAT,False,TOTAL,81233,258962,False,20230706,False
31607,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,4,GEN,False,False,JASON CULLEN,LIBERTARIAN,False,TOTAL,1902,258962,False,20230706,False
31608,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,4,GEN,False,False,DAVID SCHMIDT,WE THE PEOPLE,False,TOTAL,1197,258962,False,20230706,False
31609,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,4,GEN,False,False,HANK SCHROEDER,NO SLOGAN FILED,False,TOTAL,905,258962,False,20230706,False
31610,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,4,GEN,False,False,PAM DANIELS,PROGRESS WITH PAM,False,TOTAL,437,258962,False,20230706,False
31611,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,5,GEN,False,False,FRANK T PALLOTTA,REPUBLICAN,False,TOTAL,117873,265943,False,20230706,False
31612,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,5,GEN,False,False,JOSH GOTTHEIMER,DEMOCRAT,False,TOTAL,145559,265943,False,20230706,False
31613,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,5,GEN,False,False,JEREMY MARCUS,LIBERTARIAN,False,TOTAL,1193,265943,False,20230706,False
31614,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,5,GEN,False,False,TREVOR JAMES FERRIGNO,TOGETHER WE STAND,False,TOTAL,700,265943,False,20230706,False
31615,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,5,GEN,False,False,LOUIS VELLUCCI,AMERICAN VALUES,False,TOTAL,618,265943,False,20230706,False
31616,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,6,GEN,False,False,SUSAN M KILEY,REPUBLICAN,False,TOTAL,75839,184919,False,20230706,False
31617,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,6,GEN,False,False,"FRANK PALLONE, JR",DEMOCRAT,False,TOTAL,106238,184919,False,20230706,False
31618,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,6,GEN,False,False,TARA FISHER,LIBERTARIAN,False,TOTAL,1361,184919,False,20230706,False
31619,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,6,GEN,False,False,INDER JIT SONI,NEW JERSEY FIRST,False,TOTAL,947,184919,False,20230706,False
31620,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,6,GEN,False,False,ERIC ANTISELL,MOVE EVERYONE FORWARD,False,TOTAL,534,184919,False,20230706,False
31621,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,7,GEN,False,False,"THOMAS H KEAN, JR",REPUBLICAN,False,TOTAL,159392,310093,False,20230706,False
31622,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,7,GEN,False,False,TOM MALINOWSKI,DEMOCRAT,False,TOTAL,150701,310093,False,20230706,False
31623,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,8,GEN,False,False,MARCOS ARROYO,REPUBLICAN,False,TOTAL,24957,106473,False,20230706,False
31624,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,8,GEN,False,False,ROBERT J MENENDEZ,DEMOCRAT,False,TOTAL,78382,106473,False,20230706,False
31625,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,8,GEN,False,False,JOANNE KUNIANSKY,SOCIALIST WORKERS,False,TOTAL,1016,106473,False,20230706,False
31626,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,8,GEN,False,False,DAN DELANEY,LIBERTARIAN,False,TOTAL,758,106473,False,20230706,False
31627,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,8,GEN,False,False,DAVID W COOK,OTHER,False,TOTAL,714,106473,False,20230706,False
31628,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,8,GEN,False,False,PABLO OLIVERA,LABOUR PARTY,False,TOTAL,400,106473,False,20230706,False
31629,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,8,GEN,False,False,JOHN V SALIERNO,TRUTH AND MERIT,False,TOTAL,246,106473,False,20230706,False
31630,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,9,GEN,False,False,BILLY PREMPEH,REPUBLICAN,False,TOTAL,65365,149984,False,20230706,False
31631,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,9,GEN,False,False,"BILL PASCRELL, JR",DEMOCRAT,False,TOTAL,82457,149984,False,20230706,False
31632,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,9,GEN,False,False,LEA SHERMAN,SOCIALIST WORKERS,False,TOTAL,1108,149984,False,20230706,False
31633,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,9,GEN,False,False,SEAN ARMSTRONG,LIBERTARIAN,False,TOTAL,1054,149984,False,20230706,False
31634,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,10,GEN,False,False,DAVID H PINCKNEY,REPUBLICAN,False,TOTAL,25993,129707,False,20230706,False
31635,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,10,GEN,False,False,"DONALD M PAYNE, JR",DEMOCRAT,False,TOTAL,100710,129707,False,20230706,False
31636,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,10,GEN,False,False,CYNTHIA A JOHNSON,JOBS AND JUSTICE,False,TOTAL,1989,129707,False,20230706,False
31637,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,10,GEN,False,False,KENDAL LUDDEN,LIBERTARIAN,False,TOTAL,634,129707,False,20230706,False
31638,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,10,GEN,False,False,"CLENARD HOWARD CHILDRESS, JR",THE MAHALI PARTY,False,TOTAL,381,129707,False,20230706,False
31639,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,11,GEN,False,False,PAUL DEGROOT,REPUBLICAN,False,TOTAL,109952,273664,False,20230706,False
31640,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,11,GEN,False,False,MIKIE SHERRILL,DEMOCRAT,False,TOTAL,161436,273664,False,20230706,False
31641,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,11,GEN,False,False,JOSEPH BIASCO,LIBERTARIAN,False,TOTAL,2276,273664,False,20230706,False
31642,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,12,GEN,False,False,DARIUS MAYFIELD,REPUBLICAN,False,TOTAL,71175,198227,False,20230706,False
31643,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,12,GEN,False,False,BONNIE WATSON COLEMAN,DEMOCRAT,False,TOTAL,125127,198227,False,20230706,False
31644,2022,NEW JERSEY,NJ,34,22,12,US HOUSE,12,GEN,False,False,C LYNN GENRICH,LIBERTARIAN,False,TOTAL,1925,198227,False,20230706,False
31645,2022,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,NICHOLAS J LALOTA,REPUBLICAN,False,TOTAL,154046,327052,False,20230706,True
31646,2022,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,NICHOLAS J LALOTA,CONSERVATIVE,False,TOTAL,22994,327052,False,20230706,True
31647,2022,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,BRIDGET FLEMING,DEMOCRAT,False,TOTAL,135170,327052,False,20230706,True
31648,2022,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,BRIDGET FLEMING,WORKING FAMILIES,False,TOTAL,6737,327052,False,20230706,True
31649,2022,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,BLANK,,False,TOTAL,7991,327052,False,20230706,True
31650,2022,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,VOID,,False,TOTAL,66,327052,False,20230706,True
31651,2022,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,SCATTERING,,False,TOTAL,48,327052,False,20230706,True
31652,2022,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,ANDREW R GARBARINO,REPUBLICAN,False,TOTAL,130798,256117,False,20230706,True
31653,2022,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,ANDREW R GARBARINO,CONSERVATIVE,False,TOTAL,20380,256117,False,20230706,True
31654,2022,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,JACKIE GORDON,DEMOCRAT,False,TOTAL,93299,256117,False,20230706,True
31655,2022,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,JACKIE GORDON,WORKING FAMILIES,False,TOTAL,4475,256117,False,20230706,True
31656,2022,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,BLANK,,False,TOTAL,6979,256117,False,20230706,True
31657,2022,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,VOID,,False,TOTAL,106,256117,False,20230706,True
31658,2022,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,SCATTERING,,False,TOTAL,80,256117,False,20230706,True
31659,2022,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,GEORGE A D SANTOS,REPUBLICAN,False,TOTAL,133859,279772,False,20230706,True
31660,2022,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,GEORGE A D SANTOS,CONSERVATIVE,False,TOTAL,11965,279772,False,20230706,True
31661,2022,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,ROBERT P ZIMMERMAN,DEMOCRAT,False,TOTAL,120045,279772,False,20230706,True
31662,2022,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,ROBERT P ZIMMERMAN,WORKING FAMILIES,False,TOTAL,5359,279772,False,20230706,True
31663,2022,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,BLANK,,False,TOTAL,8340,279772,False,20230706,True
31664,2022,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,SCATTERING,,False,TOTAL,103,279772,False,20230706,True
31665,2022,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,VOID,,False,TOTAL,101,279772,False,20230706,True
31666,2022,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,ANTHONY P D’ESPOSITO,REPUBLICAN,False,TOTAL,129353,278548,False,20230706,True
31667,2022,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,ANTHONY P D’ESPOSITO,CONSERVATIVE,False,TOTAL,11269,278548,False,20230706,True
31668,2022,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,LAURA A GILLEN,DEMOCRAT,False,TOTAL,130871,278548,False,20230706,True
31669,2022,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,BLANK,,False,TOTAL,6904,278548,False,20230706,True
31670,2022,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,VOID,,False,TOTAL,84,278548,False,20230706,True
31671,2022,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,SCATTERING,,False,TOTAL,67,278548,False,20230706,True
31672,2022,NEW YORK,NY,36,21,13,US HOUSE,5,GEN,False,False,PAUL KING,REPUBLICAN,False,TOTAL,31405,144316,False,20230706,True
31673,2022,NEW YORK,NY,36,21,13,US HOUSE,5,GEN,False,False,PAUL KING,CONSERVATIVE,False,TOTAL,3002,144316,False,20230706,True
31674,2022,NEW YORK,NY,36,21,13,US HOUSE,5,GEN,False,False,GREGORY W MEEKS,DEMOCRAT,False,TOTAL,104396,144316,False,20230706,True
31675,2022,NEW YORK,NY,36,21,13,US HOUSE,5,GEN,False,False,BLANK,,False,TOTAL,5329,144316,False,20230706,True
31676,2022,NEW YORK,NY,36,21,13,US HOUSE,5,GEN,False,False,SCATTERING,,False,TOTAL,184,144316,False,20230706,True
31677,2022,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,THOMAS J ZMICH,REPUBLICAN,False,TOTAL,44264,137692,False,20230706,True
31678,2022,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,THOMAS J ZMICH,CONSERVATIVE,False,TOTAL,3240,137692,False,20230706,True
31679,2022,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,THOMAS J ZMICH,MEDICAL FREEDOM,False,TOTAL,431,137692,False,20230706,True
31680,2022,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,GRACE MENG,DEMOCRAT,False,TOTAL,85049,137692,False,20230706,True
31681,2022,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,BLANK,,False,TOTAL,4578,137692,False,20230706,True
31682,2022,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,SCATTERING,,False,TOTAL,130,137692,False,20230706,True
31683,2022,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,JUAN PAGAN,REPUBLICAN,False,TOTAL,26351,153557,False,20230706,True
31684,2022,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,JUAN PAGAN,CONSERVATIVE,False,TOTAL,2246,153557,False,20230706,True
31685,2022,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,NYDIA M VELÁZQUEZ,DEMOCRAT,False,TOTAL,95645,153557,False,20230706,True
31686,2022,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,NYDIA M VELÁZQUEZ,WORKING FAMILIES,False,TOTAL,23828,153557,False,20230706,True
31687,2022,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,BLANK,,False,TOTAL,5253,153557,False,20230706,True
31688,2022,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,SCATTERING,,False,TOTAL,234,153557,False,20230706,True
31689,2022,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,YURI DASHEVSKY,REPUBLICAN,False,TOTAL,36776,144476,False,20230706,True
31690,2022,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,YURI DASHEVSKY,CONSERVATIVE,False,TOTAL,2284,144476,False,20230706,True
31691,2022,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,HAKEEM S JEFFRIES,DEMOCRAT,False,TOTAL,99079,144476,False,20230706,True
31692,2022,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,BLANK,,False,TOTAL,6146,144476,False,20230706,True
31693,2022,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,SCATTERING,,False,TOTAL,191,144476,False,20230706,True
31694,2022,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,False,False,YVETTE D CLARKE,DEMOCRAT,False,TOTAL,99771,167533,False,20230706,True
31695,2022,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,False,False,YVETTE D CLARKE,WORKING FAMILIES,False,TOTAL,17199,167533,False,20230706,True
31696,2022,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,False,False,MENACHEM M RAITPORT,CONSERVATIVE,False,TOTAL,26521,167533,False,20230706,True
31697,2022,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,False,False,BLANK,,False,TOTAL,23680,167533,False,20230706,True
31698,2022,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,False,False,SCATTERING,,False,TOTAL,362,167533,False,20230706,True
31699,2022,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,False,False,BENINE A HAMDAN,REPUBLICAN,False,TOTAL,26711,202131,False,20230706,True
31700,2022,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,False,False,BENINE A HAMDAN,CONSERVATIVE,False,TOTAL,2347,202131,False,20230706,True
31701,2022,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,False,False,DANIEL GOLDMAN,DEMOCRAT,False,TOTAL,160582,202131,False,20230706,True
31702,2022,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,False,False,STEVE F SPEER,MEDICAL FREEDOM,False,TOTAL,1447,202131,False,20230706,True
31703,2022,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,False,False,BLANK,,False,TOTAL,9784,202131,False,20230706,True
31704,2022,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,False,False,SCATTERING,,False,TOTAL,1260,202131,False,20230706,True
31705,2022,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,False,False,NICOLE MALLIOTAKIS,REPUBLICAN,False,TOTAL,107989,191083,False,20230706,True
31706,2022,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,False,False,NICOLE MALLIOTAKIS,CONSERVATIVE,False,TOTAL,8003,191083,False,20230706,True
31707,2022,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,False,False,MAX N ROSE,DEMOCRAT,False,TOTAL,71801,191083,False,20230706,True
31708,2022,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,False,False,BLANK,,False,TOTAL,2984,191083,False,20230706,True
31709,2022,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,False,False,SCATTERING,,False,TOTAL,306,191083,False,20230706,True
31710,2022,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,False,False,MICHAEL K ZUMBLUSKAS,REPUBLICAN,False,TOTAL,40994,251078,False,20230706,True
31711,2022,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,False,False,MICHAEL K ZUMBLUSKAS,CONSERVATIVE,False,TOTAL,2715,251078,False,20230706,True
31712,2022,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,False,False,MICHAEL K ZUMBLUSKAS,PARENT,False,TOTAL,464,251078,False,20230706,True
31713,2022,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,False,False,JERROLD NADLER,DEMOCRAT,False,TOTAL,184872,251078,False,20230706,True
31714,2022,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,False,False,JERROLD NADLER,WORKING FAMILIES,False,TOTAL,16018,251078,False,20230706,True
31715,2022,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,False,False,MIKHAIL ITKIS,ITKIS CAMPAIGN,False,TOTAL,631,251078,False,20230706,True
31716,2022,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,False,False,BLANK,,False,TOTAL,4973,251078,False,20230706,True
31717,2022,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,False,False,SCATTERING,,False,TOTAL,411,251078,False,20230706,True
31718,2022,NEW YORK,NY,36,21,13,US HOUSE,13,GEN,False,False,ADRIANO ESPAILLAT,DEMOCRAT,False,TOTAL,116589,142795,False,20230706,True
31719,2022,NEW YORK,NY,36,21,13,US HOUSE,13,GEN,False,False,BLANK,,False,TOTAL,24949,142795,False,20230706,True
31720,2022,NEW YORK,NY,36,21,13,US HOUSE,13,GEN,False,False,SCATTERING,,False,TOTAL,1257,142795,False,20230706,True
31721,2022,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,False,False,TINA FORTE,REPUBLICAN,False,TOTAL,31935,122582,False,20230706,True
31722,2022,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,False,False,ALEXANDRIA OCASIO-CORTEZ,DEMOCRAT,False,TOTAL,74050,122582,False,20230706,True
31723,2022,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,False,False,ALEXANDRIA OCASIO-CORTEZ,WORKING FAMILIES,False,TOTAL,8403,122582,False,20230706,True
31724,2022,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,False,False,DESI CUELLAR,CONSERVATIVE,False,TOTAL,2208,122582,False,20230706,True
31725,2022,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,False,False,BLANK,,False,TOTAL,5792,122582,False,20230706,True
31726,2022,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,False,False,SCATTERING,,False,TOTAL,194,122582,False,20230706,True
31727,2022,NEW YORK,NY,36,21,13,US HOUSE,15,GEN,False,False,STYLO A SAPASKIS,REPUBLICAN,False,TOTAL,15882,101732,False,20230706,True
31728,2022,NEW YORK,NY,36,21,13,US HOUSE,15,GEN,False,False,RITCHIE TORRES,DEMOCRAT,False,TOTAL,76406,101732,False,20230706,True
31729,2022,NEW YORK,NY,36,21,13,US HOUSE,15,GEN,False,False,BLANK,,False,TOTAL,9342,101732,False,20230706,True
31730,2022,NEW YORK,NY,36,21,13,US HOUSE,15,GEN,False,False,SCATTERING,,False,TOTAL,102,101732,False,20230706,True
31731,2022,NEW YORK,NY,36,21,13,US HOUSE,16,GEN,False,False,MIRIAM L FLISSER,REPUBLICAN,False,TOTAL,74156,221597,False,20230706,True
31732,2022,NEW YORK,NY,36,21,13,US HOUSE,16,GEN,False,False,JAMAAL BOWMAN,DEMOCRAT,False,TOTAL,127024,221597,False,20230706,True
31733,2022,NEW YORK,NY,36,21,13,US HOUSE,16,GEN,False,False,JAMAAL BOWMAN,WORKING FAMILIES,False,TOTAL,6543,221597,False,20230706,True
31734,2022,NEW YORK,NY,36,21,13,US HOUSE,16,GEN,False,False,BLANK,,False,TOTAL,13669,221597,False,20230706,True
31735,2022,NEW YORK,NY,36,21,13,US HOUSE,16,GEN,False,False,SCATTERING,,False,TOTAL,205,221597,False,20230706,True
31736,2022,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,False,False,MICHAEL V LAWLER,REPUBLICAN,False,TOTAL,125738,291308,False,20230706,True
31737,2022,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,False,False,MICHAEL V LAWLER,CONSERVATIVE,False,TOTAL,17812,291308,False,20230706,True
31738,2022,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,False,False,SEAN PATRICK MALONEY,DEMOCRAT,False,TOTAL,133457,291308,False,20230706,True
31739,2022,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,False,False,SEAN PATRICK MALONEY,WORKING FAMILIES,False,TOTAL,8273,291308,False,20230706,True
31740,2022,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,False,False,BLANK,,False,TOTAL,5826,291308,False,20230706,True
31741,2022,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,False,False,SCATTERING,,False,TOTAL,150,291308,False,20230706,True
31742,2022,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,False,False,VOID,,False,TOTAL,52,291308,False,20230706,True
31743,2022,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,False,False,COLIN J SCHMITT,REPUBLICAN,False,TOTAL,116972,272617,False,20230706,True
31744,2022,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,False,False,COLIN J SCHMITT,CONSERVATIVE,False,TOTAL,14681,272617,False,20230706,True
31745,2022,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,False,False,PATRICK RYAN,DEMOCRAT,False,TOTAL,123168,272617,False,20230706,True
31746,2022,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,False,False,PATRICK RYAN,WORKING FAMILIES,False,TOTAL,12077,272617,False,20230706,True
31747,2022,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,False,False,BLANK,,False,TOTAL,5482,272617,False,20230706,True
31748,2022,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,False,False,SCATTERING,,False,TOTAL,155,272617,False,20230706,True
31749,2022,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,False,False,VOID,,False,TOTAL,82,272617,False,20230706,True
31750,2022,NEW YORK,NY,36,21,13,US HOUSE,19,GEN,False,False,MARCUS MOLINARO,REPUBLICAN,False,TOTAL,129960,292577,False,20230706,True
