year,state,district,c1,c2,c1_party,c2_party,c1_votes,c2_votes,winner,winner_party
2022,ILLINOIS,8,RAJA KRISHNAMOORTHI,CHRIS DARGIS,DEMOCRAT,REPUBLICAN,117880,89335.0,RAJA KRISHNAMOORTHI,DEMOCRAT
2022,ILLINOIS,9,JANICE D SCHAKOWSKY,MAXWELL “MAX” RICE,DEMOCRAT,REPUBLICAN,179615,70915.0,JANICE D SCHAKOWSKY,DEMOCRAT
2022,ILLINOIS,10,BRADLEY SCOTT SCHNEIDER,JOSEPH SEVERINO,DEMOCRAT,REPUBLICAN,152566,89599.0,BRADLEY SCOTT SCHNEIDER,DEMOCRAT
2022,ILLINOIS,11,BILL FOSTER,CATALINA LAUF,DEMOCRAT,REPUBLICAN,149172,115069.0,BILL FOSTER,DEMOCRAT
2022,ILLINOIS,12,MIKE BOST,HOMER “CHIP” MARKEL,REPUBLICAN,DEMOCRAT,218379,72791.0,MIKE BOST,REPUBLICAN
2022,ILLINOIS,13,NIKKI BUDZINSKI,REGAN DEERING,DEMOCRAT,REPUBLICAN,141788,108646.0,NIKKI BUDZINSKI,DEMOCRAT
2022,ILLINOIS,14,LAUREN UNDERWOOD,SCOTT R GRYDER,DEMOCRAT,REPUBLICAN,128141,108451.0,LAUREN UNDERWOOD,DEMOCRAT
2022,ILLINOIS,15,MARY E MILLER,PAUL J LANGE,REPUBLICAN,DEMOCRAT,213007,86396.0,MARY E MILLER,REPUBLICAN
2022,ILLINOIS,16,DARIN LAHOOD,ELIZABETH “LISA” HADERLEIN,REPUBLICAN,DEMOCRAT,197621,100325.0,DARIN LAHOOD,REPUBLICAN
2022,ILLINOIS,17,ERIC SORENSEN,ESTHER JOY KING,DEMOCRAT,REPUBLICAN,121186,111931.0,ERIC SORENSEN,DEMOCRAT
2022,INDIANA,1,FRANK J MRVAN,JENNIFER-RUTH GREEN,DEMOCRAT,REPUBLICAN,112656,100542.0,FRANK J MRVAN,DEMOCRAT
2022,INDIANA,2,RUDOLPH “RUDY” YAKYM III,PAUL D STEURY,REPUBLICAN,DEMOCRAT,125313,62891.0,RUDOLPH “RUDY” YAKYM III,REPUBLICAN
2022,INDIANA,3,JIM BANKS,GARY L SNYDER,REPUBLICAN,DEMOCRAT,131579,60577.0,JIM BANKS,REPUBLICAN
2022,INDIANA,4,JAMES R BAIRD,ROGER D DAY,REPUBLICAN,DEMOCRAT,134864,62834.0,JAMES R BAIRD,REPUBLICAN
2022,INDIANA,5,VICTORIA SPARTZ,JEANNINE LEE LAKE,REPUBLICAN,DEMOCRAT,146575,93434.0,VICTORIA SPARTZ,REPUBLICAN
2022,INDIANA,6,GREG PENCE,CYNTHIA “CINDE” WIRTH,REPUBLICAN,DEMOCRAT,130686,62838.0,GREG PENCE,REPUBLICAN
2022,INDIANA,7,ANDRÉ CARSON,ANGELA GRABOVSKY,DEMOCRAT,REPUBLICAN,117309,53631.0,ANDRÉ CARSON,DEMOCRAT
2022,INDIANA,8,LARRY BUCSHON,RAY MCCORMICK,REPUBLICAN,DEMOCRAT,141995,68109.0,LARRY BUCSHON,REPUBLICAN
2022,INDIANA,9,ERIN HOUCHIN,MATTHEW FYFE,REPUBLICAN,DEMOCRAT,143166,75700.0,ERIN HOUCHIN,REPUBLICAN
2022,IOWA,1,MARIANNETTE MILLER-MEEKS,CHRISTINA BOHANNAN,REPUBLICAN,DEMOCRAT,162947,142173.0,MARIANNETTE MILLER-MEEKS,REPUBLICAN
2022,IOWA,2,ASHLEY HINSON,LIZ MATHIS,REPUBLICAN,DEMOCRAT,172181,145940.0,ASHLEY HINSON,REPUBLICAN
2022,IOWA,3,ZACH NUNN,CYNTHIA AXNE,REPUBLICAN,DEMOCRAT,156262,154117.0,ZACH NUNN,REPUBLICAN
2022,IOWA,4,RANDY FEENSTRA,RYAN MELTON,REPUBLICAN,DEMOCRAT,186467,84230.0,RANDY FEENSTRA,REPUBLICAN
2022,KANSAS,1,TRACEY MANN,JAMES “JIMMY” BEARD,REPUBLICAN,DEMOCRAT,161333,77092.0,TRACEY MANN,REPUBLICAN
2022,KANSAS,2,JAKE LATURNER,PATRICK SCHMIDT,REPUBLICAN,DEMOCRAT,134506,98852.0,JAKE LATURNER,REPUBLICAN
2022,KANSAS,3,SHARICE DAVIDS,AMANDA L ADKINS,DEMOCRAT,REPUBLICAN,165527,128839.0,SHARICE DAVIDS,DEMOCRAT
2022,KANSAS,4,RON ESTES,BOB HERNANDEZ,REPUBLICAN,DEMOCRAT,144889,83851.0,RON ESTES,REPUBLICAN
2022,KENTUCKY,1,JAMES COMER,JIMMY C AUSBROOKS,REPUBLICAN,DEMOCRAT,184157,61701.0,JAMES COMER,REPUBLICAN
2022,KENTUCKY,2,BRETT GUTHRIE,HANK LINDERMAN,REPUBLICAN,DEMOCRAT,170487,66769.0,BRETT GUTHRIE,REPUBLICAN
2022,KENTUCKY,3,MORGAN MCGARVEY,STUART N RAY,DEMOCRAT,REPUBLICAN,160920,98637.0,MORGAN MCGARVEY,DEMOCRAT
2022,KENTUCKY,4,THOMAS MASSIE,MATTHEW LEHMAN,REPUBLICAN,DEMOCRAT,167541,79977.0,THOMAS MASSIE,REPUBLICAN
2022,KENTUCKY,5,HAROLD ROGERS,CONOR HALBLEIB,REPUBLICAN,DEMOCRAT,177712,38549.0,HAROLD ROGERS,REPUBLICAN
2022,KENTUCKY,6,ANDY BARR,GEOFFREY M “GEOFF” YOUNG,REPUBLICAN,DEMOCRAT,154762,83005.0,ANDY BARR,REPUBLICAN
2022,LOUISIANA,1,STEVE SCALISE,KATIE DARLING,REPUBLICAN,DEMOCRAT,177670,61467.0,STEVE SCALISE,REPUBLICAN
2022,LOUISIANA,2,TROY A CARTER,“DAN” LUX,DEMOCRAT,REPUBLICAN,158120,46927.0,TROY A CARTER,DEMOCRAT
2022,LOUISIANA,3,CLAY HIGGINS,HOLDEN HOGGATT,REPUBLICAN,REPUBLICAN,144423,24474.0,CLAY HIGGINS,REPUBLICAN
2022,LOUISIANA,4,MIKE JOHNSON,,REPUBLICAN,,1,,MIKE JOHNSON,REPUBLICAN
2022,LOUISIANA,5,JULIA LETLOW,OSCAR “OMAR” DANTZLER,REPUBLICAN,DEMOCRAT,151080,35149.0,JULIA LETLOW,REPUBLICAN
2022,LOUISIANA,6,GARRET GRAVES,"RUFUS HOLT CRAIG, JR",REPUBLICAN,LIBERTARIAN,189684,30709.0,GARRET GRAVES,REPUBLICAN
2022,MAINE,1,CHELLIE PINGREE,EDWIN THELANDER,DEMOCRAT,REPUBLICAN,219753,129263.0,CHELLIE PINGREE,DEMOCRAT
2022,MAINE,2,EXHAUSTED BALLOT,JARED F GOLDEN,,DEMOCRAT,322778,165136.0,EXHAUSTED BALLOT,
2022,MARYLAND,1,ANDY HARRIS,HEATHER R MIZEUR,REPUBLICAN,DEMOCRAT,159673,126511.0,ANDY HARRIS,REPUBLICAN
2022,MARYLAND,2,C A DUTCH RUPPERSBERGER,NICOLEE AMBROSE,DEMOCRAT,REPUBLICAN,158998,109075.0,C A DUTCH RUPPERSBERGER,DEMOCRAT
2022,MARYLAND,3,JOHN P SARBANES,YURIPZY MORGAN,DEMOCRAT,REPUBLICAN,175514,115801.0,JOHN P SARBANES,DEMOCRAT
2022,MARYLAND,4,GLENN F IVEY,JEFF WARNER,DEMOCRAT,REPUBLICAN,144168,15441.0,GLENN F IVEY,DEMOCRAT
2022,MARYLAND,5,STENY H HOYER,CHRIS PALOMBI,DEMOCRAT,REPUBLICAN,182478,94000.0,STENY H HOYER,DEMOCRAT
2022,MARYLAND,6,DAVID J TRONE,NEIL C PARROTT,DEMOCRAT,REPUBLICAN,140295,115771.0,DAVID J TRONE,DEMOCRAT
2022,MARYLAND,7,KWEISI MFUME,SCOTT M COLLIER,DEMOCRAT,REPUBLICAN,151640,32737.0,KWEISI MFUME,DEMOCRAT
2022,MARYLAND,8,JAMIE RASKIN,GREGORY THOMAS COLL,DEMOCRAT,REPUBLICAN,211842,47965.0,JAMIE RASKIN,DEMOCRAT
2022,MASSACHUSETTS,1,RICHARD E NEAL,DEAN JAMES MARTILLI,DEMOCRAT,REPUBLICAN,157635,98386.0,RICHARD E NEAL,DEMOCRAT
2022,MASSACHUSETTS,2,JAMES P MCGOVERN,JEFFREY A SOSSA-PAQUETTE,DEMOCRAT,REPUBLICAN,180639,91956.0,JAMES P MCGOVERN,DEMOCRAT
2022,MASSACHUSETTS,3,LORI TRAHAN,DEAN A TRAN,DEMOCRAT,REPUBLICAN,154496,88585.0,LORI TRAHAN,DEMOCRAT
2022,MASSACHUSETTS,4,JAKE AUCHINCLOSS,BLANKS,DEMOCRAT,,201882,83290.0,JAKE AUCHINCLOSS,DEMOCRAT
2022,MASSACHUSETTS,5,KATHERINE M CLARK,CAROLINE COLARUSSO,DEMOCRAT,REPUBLICAN,203994,71491.0,KATHERINE M CLARK,DEMOCRAT
2022,MASSACHUSETTS,6,SETH MOULTON,BOB MAY,DEMOCRAT,REPUBLICAN,198119,110770.0,SETH MOULTON,DEMOCRAT
2022,MASSACHUSETTS,7,AYANNA PRESSLEY,"DONNIE DIONICIO PALMER, JR",DEMOCRAT,REPUBLICAN,151825,27129.0,AYANNA PRESSLEY,DEMOCRAT
2022,MASSACHUSETTS,8,STEPHEN F LYNCH,ROBERT G BURKE,DEMOCRAT,REPUBLICAN,189987,82126.0,STEPHEN F LYNCH,DEMOCRAT
2022,MASSACHUSETTS,9,WILLIAM R KEATING,JESSE G BROWN,DEMOCRAT,REPUBLICAN,197823,136347.0,WILLIAM R KEATING,DEMOCRAT
2022,MICHIGAN,1,JACK BERGMAN,BOB LORINSER,REPUBLICAN,DEMOCRAT,233094,145403.0,JACK BERGMAN,REPUBLICAN
2022,MICHIGAN,2,JOHN R MOOLENAAR,JERRY HILLIARD,REPUBLICAN,DEMOCRAT,216222,116452.0,JOHN R MOOLENAAR,REPUBLICAN
2022,MICHIGAN,3,HILLARY SCHOLTEN,JOHN GIBBS,DEMOCRAT,REPUBLICAN,185989,142229.0,HILLARY SCHOLTEN,DEMOCRAT
2022,MICHIGAN,4,BILL HUIZENGA,JOSEPH ALFONSO,REPUBLICAN,DEMOCRAT,183936,143690.0,BILL HUIZENGA,REPUBLICAN
2022,MICHIGAN,5,TIM WALBERG,BART GOLDBERG,REPUBLICAN,DEMOCRAT,198020,110946.0,TIM WALBERG,REPUBLICAN
2022,MICHIGAN,6,DEBBIE DINGELL,WHITTNEY WILLIAMS,DEMOCRAT,REPUBLICAN,241759,125167.0,DEBBIE DINGELL,DEMOCRAT
2022,MICHIGAN,7,ELISSA SLOTKIN,TOM BARRETT,DEMOCRAT,REPUBLICAN,192809,172624.0,ELISSA SLOTKIN,DEMOCRAT
2022,MICHIGAN,8,DANIEL T KILDEE,PAUL JUNGE,DEMOCRAT,REPUBLICAN,178322,143850.0,DANIEL T KILDEE,DEMOCRAT
2022,MICHIGAN,9,LISA MCCLAIN,BRIAN JAYE,REPUBLICAN,DEMOCRAT,238300,123702.0,LISA MCCLAIN,REPUBLICAN
2022,MICHIGAN,10,JOHN JAMES,CARL J MARLINGA,REPUBLICAN,DEMOCRAT,159202,157602.0,JOHN JAMES,REPUBLICAN
2022,MICHIGAN,11,HALEY M STEVENS,MARK AMBROSE,DEMOCRAT,REPUBLICAN,224537,141642.0,HALEY M STEVENS,DEMOCRAT
2022,MICHIGAN,12,RASHIDA TLAIB,STEVEN ELLIOTT,DEMOCRAT,REPUBLICAN,196643,72888.0,RASHIDA TLAIB,DEMOCRAT
2022,MICHIGAN,13,SHRI THANEDAR,MARTELL D BIVINGS,DEMOCRAT,REPUBLICAN,166650,56187.0,SHRI THANEDAR,DEMOCRAT
2022,MINNESOTA,1,BRAD FINSTAD,JEFF ETTINGER,REPUBLICAN,DEMOCRATIC-FARMER-LABOR,159621,125457.0,BRAD FINSTAD,REPUBLICAN
2022,MINNESOTA,2,ANGIE CRAIG,TYLER KISTNER,DEMOCRAT,REPUBLICAN,165583,148576.0,ANGIE CRAIG,DEMOCRAT
2022,MINNESOTA,3,DEAN PHILLIPS,TOM WEILER,DEMOCRAT,REPUBLICAN,198883,134797.0,DEAN PHILLIPS,DEMOCRAT
2022,MINNESOTA,4,BETTY MCCOLLUM,MAY LOR XIONG,DEMOCRAT,REPUBLICAN,200055,95493.0,BETTY MCCOLLUM,DEMOCRAT
2022,MINNESOTA,5,ILHAN OMAR,CICELY DAVIS,DEMOCRAT,REPUBLICAN,214224,70702.0,ILHAN OMAR,DEMOCRAT
2022,MINNESOTA,6,TOM EMMER,JEANNE HENDRICKS,REPUBLICAN,DEMOCRATIC-FARMER-LABOR,198145,120852.0,TOM EMMER,REPUBLICAN
2022,MINNESOTA,7,MICHELLE FISCHBACH,JILL ABAHSAIN,REPUBLICAN,DEMOCRATIC-FARMER-LABOR,204766,84455.0,MICHELLE FISCHBACH,REPUBLICAN
2022,MINNESOTA,8,PETE STAUBER,JEN SCHULTZ,REPUBLICAN,DEMOCRATIC-FARMER-LABOR,188755,141009.0,PETE STAUBER,REPUBLICAN
2022,MISSISSIPPI,1,TRENT KELLY,DIANNE BLACK,REPUBLICAN,DEMOCRAT,122151,45238.0,TRENT KELLY,REPUBLICAN
2022,MISSISSIPPI,2,BENNIE G THOMPSON,BRIAN FLOWERS,DEMOCRAT,REPUBLICAN,108285,71884.0,BENNIE G THOMPSON,DEMOCRAT
2022,MISSISSIPPI,3,MICHAEL GUEST,SHUWASKI A YOUNG,REPUBLICAN,DEMOCRAT,132481,54803.0,MICHAEL GUEST,REPUBLICAN
2022,MISSISSIPPI,4,MIKE EZELL,JOHNNY L DUPREE,REPUBLICAN,DEMOCRAT,127813,42876.0,MIKE EZELL,REPUBLICAN
2022,MISSOURI,1,CORI BUSH,ANDREW JONES,DEMOCRAT,REPUBLICAN,160999,53767.0,CORI BUSH,DEMOCRAT
2022,MISSOURI,2,ANN WAGNER,TRISH GUNBY,REPUBLICAN,DEMOCRAT,173277,135895.0,ANN WAGNER,REPUBLICAN
2022,MISSOURI,3,BLAINE LUETKEMEYER,BETHANY MANN,REPUBLICAN,DEMOCRAT,180746,96851.0,BLAINE LUETKEMEYER,REPUBLICAN
2022,MISSOURI,4,MARK ALFORD,JACK TRUMAN,REPUBLICAN,DEMOCRAT,181890,67069.0,MARK ALFORD,REPUBLICAN
2022,MISSOURI,5,EMANUEL CLEAVER,JACOB TURK,DEMOCRAT,REPUBLICAN,140688,84008.0,EMANUEL CLEAVER,DEMOCRAT
2022,MISSOURI,6,SAM GRAVES,HENRY MARTIN,REPUBLICAN,DEMOCRAT,184865,72253.0,SAM GRAVES,REPUBLICAN
2022,MISSOURI,7,ERIC BURLISON,KRISTEN RADAKER-SHEAFER,REPUBLICAN,DEMOCRAT,178592,67485.0,ERIC BURLISON,REPUBLICAN
2022,MISSOURI,8,JASON SMITH,RANDI MCCALLIAN,REPUBLICAN,DEMOCRAT,186472,53738.0,JASON SMITH,REPUBLICAN
2022,MONTANA,1,RYAN K ZINKE,MONICA TRANEL,REPUBLICAN,DEMOCRAT,123102,115265.0,RYAN K ZINKE,REPUBLICAN
2022,MONTANA,2,"MATTHEW M ROSENDALE, SR",GARY BUCHANAN,REPUBLICAN,INDEPENDENT,121979,47195.0,"MATTHEW M ROSENDALE, SR",REPUBLICAN
2022,NEBRASKA,1,MIKE FLOOD,PATTY PANSING BROOKS,REPUBLICAN,DEMOCRAT,129236,93929.0,MIKE FLOOD,REPUBLICAN
2022,NEBRASKA,2,DON BACON,TONY VARGAS,REPUBLICAN,DEMOCRAT,112663,106807.0,DON BACON,REPUBLICAN
2022,NEBRASKA,3,ADRIAN SMITH,DAVID J ELSE,REPUBLICAN,DEMOCRAT,172700,34836.0,ADRIAN SMITH,REPUBLICAN
2022,NEVADA,1,DINA TITUS,MARK ROBERTSON,DEMOCRAT,REPUBLICAN,115700,103115.0,DINA TITUS,DEMOCRAT
2022,NEVADA,2,MARK E AMODEI,ELIZABETH MERCEDES KRAUSE,REPUBLICAN,DEMOCRAT,185467,117371.0,MARK E AMODEI,REPUBLICAN
2022,NEVADA,3,SUSIE LEE,APRIL BECKER,DEMOCRAT,REPUBLICAN,131086,121083.0,SUSIE LEE,DEMOCRAT
2022,NEVADA,4,STEVEN HORSFORD,SAM PETERS,DEMOCRAT,REPUBLICAN,116617,105870.0,STEVEN HORSFORD,DEMOCRAT
2022,NEW HAMPSHIRE,1,CHRIS PAPPAS,KAROLINE LEAVITT,DEMOCRAT,REPUBLICAN,167391,142229.0,CHRIS PAPPAS,DEMOCRAT
2022,NEW HAMPSHIRE,2,ANN M KUSTER,ROBERT BURNS,DEMOCRAT,REPUBLICAN,171636,135579.0,ANN M KUSTER,DEMOCRAT
2022,NEW JERSEY,1,DONALD NORCROSS,CLAIRE GUSTAFSON,DEMOCRAT,REPUBLICAN,139559,78794.0,DONALD NORCROSS,DEMOCRAT
2022,NEW JERSEY,2,JEFFERSON VAN DREW,TIM ALEXANDER,REPUBLICAN,DEMOCRAT,139217,94522.0,JEFFERSON VAN DREW,REPUBLICAN
2022,NEW JERSEY,3,ANDY KIM,BOB HEALEY,DEMOCRAT,REPUBLICAN,150498,118415.0,ANDY KIM,DEMOCRAT
2022,NEW JERSEY,4,CHRISTOPHER H SMITH,MATTHEW JENKINS,REPUBLICAN,DEMOCRAT,173288,81233.0,CHRISTOPHER H SMITH,REPUBLICAN
2022,NEW JERSEY,5,JOSH GOTTHEIMER,FRANK T PALLOTTA,DEMOCRAT,REPUBLICAN,145559,117873.0,JOSH GOTTHEIMER,DEMOCRAT
2022,NEW JERSEY,6,"FRANK PALLONE, JR",SUSAN M KILEY,DEMOCRAT,REPUBLICAN,106238,75839.0,"FRANK PALLONE, JR",DEMOCRAT
2022,NEW JERSEY,7,"THOMAS H KEAN, JR",TOM MALINOWSKI,REPUBLICAN,DEMOCRAT,159392,150701.0,"THOMAS H KEAN, JR",REPUBLICAN
2022,NEW JERSEY,8,ROBERT J MENENDEZ,MARCOS ARROYO,DEMOCRAT,REPUBLICAN,78382,24957.0,ROBERT J MENENDEZ,DEMOCRAT
2022,NEW JERSEY,9,"BILL PASCRELL, JR",BILLY PREMPEH,DEMOCRAT,REPUBLICAN,82457,65365.0,"BILL PASCRELL, JR",DEMOCRAT
2022,NEW JERSEY,10,"DONALD M PAYNE, JR",DAVID H PINCKNEY,DEMOCRAT,REPUBLICAN,100710,25993.0,"DONALD M PAYNE, JR",DEMOCRAT
2022,NEW JERSEY,11,MIKIE SHERRILL,PAUL DEGROOT,DEMOCRAT,REPUBLICAN,161436,109952.0,MIKIE SHERRILL,DEMOCRAT
2022,NEW JERSEY,12,BONNIE WATSON COLEMAN,DARIUS MAYFIELD,DEMOCRAT,REPUBLICAN,125127,71175.0,BONNIE WATSON COLEMAN,DEMOCRAT
2022,NEW MEXICO,1,MELANIE A STANSBURY,MICHELLE GARCIA HOLMES,DEMOCRAT,REPUBLICAN,156462,124151.0,MELANIE A STANSBURY,DEMOCRAT
2022,NEW MEXICO,2,GABRIEL VASQUEZ,YVETTE HERRELL,DEMOCRAT,REPUBLICAN,96986,95636.0,GABRIEL VASQUEZ,DEMOCRAT
2022,NEW MEXICO,3,TERESA LEGER FERNANDEZ,ALEXIS MARTINEZ JOHNSON,DEMOCRAT,REPUBLICAN,134217,96565.0,TERESA LEGER FERNANDEZ,DEMOCRAT
2022,NEW YORK,1,NICHOLAS J LALOTA,BRIDGET FLEMING,REPUBLICAN,DEMOCRAT,154046,135170.0,NICHOLAS J LALOTA,REPUBLICAN
2022,NEW YORK,2,ANDREW R GARBARINO,JACKIE GORDON,REPUBLICAN,DEMOCRAT,130798,93299.0,ANDREW R GARBARINO,REPUBLICAN
2022,NEW YORK,3,GEORGE A D SANTOS,ROBERT P ZIMMERMAN,REPUBLICAN,DEMOCRAT,133859,120045.0,GEORGE A D SANTOS,REPUBLICAN
2022,NEW YORK,4,LAURA A GILLEN,ANTHONY P D’ESPOSITO,DEMOCRAT,REPUBLICAN,130871,129353.0,LAURA A GILLEN,DEMOCRAT
2022,NEW YORK,5,GREGORY W MEEKS,PAUL KING,DEMOCRAT,REPUBLICAN,104396,31405.0,GREGORY W MEEKS,DEMOCRAT
2022,NEW YORK,6,GRACE MENG,THOMAS J ZMICH,DEMOCRAT,REPUBLICAN,85049,44264.0,GRACE MENG,DEMOCRAT
2022,NEW YORK,7,NYDIA M VELÁZQUEZ,JUAN PAGAN,DEMOCRAT,REPUBLICAN,95645,26351.0,NYDIA M VELÁZQUEZ,DEMOCRAT
2022,NEW YORK,8,HAKEEM S JEFFRIES,YURI DASHEVSKY,DEMOCRAT,REPUBLICAN,99079,36776.0,HAKEEM S JEFFRIES,DEMOCRAT
2022,NEW YORK,9,YVETTE D CLARKE,MENACHEM M RAITPORT,DEMOCRAT,CONSERVATIVE,99771,26521.0,YVETTE D CLARKE,DEMOCRAT
2022,NEW YORK,10,DANIEL GOLDMAN,BENINE A HAMDAN,DEMOCRAT,REPUBLICAN,160582,26711.0,DANIEL GOLDMAN,DEMOCRAT
2022,NEW YORK,11,NICOLE MALLIOTAKIS,MAX N ROSE,REPUBLICAN,DEMOCRAT,107989,71801.0,NICOLE MALLIOTAKIS,REPUBLICAN
2022,NEW YORK,12,JERROLD NADLER,MICHAEL K ZUMBLUSKAS,DEMOCRAT,REPUBLICAN,184872,40994.0,JERROLD NADLER,DEMOCRAT
2022,NEW YORK,13,ADRIANO ESPAILLAT,BLANK,DEMOCRAT,,116589,24949.0,ADRIANO ESPAILLAT,DEMOCRAT
2022,NEW YORK,14,ALEXANDRIA OCASIO-CORTEZ,TINA FORTE,DEMOCRAT,REPUBLICAN,74050,31935.0,ALEXANDRIA OCASIO-CORTEZ,DEMOCRAT
2022,NEW YORK,15,RITCHIE TORRES,STYLO A SAPASKIS,DEMOCRAT,REPUBLICAN,76406,15882.0,RITCHIE TORRES,DEMOCRAT
2022,NEW YORK,16,JAMAAL BOWMAN,MIRIAM L FLISSER,DEMOCRAT,REPUBLICAN,127024,74156.0,JAMAAL BOWMAN,DEMOCRAT
2022,NEW YORK,17,SEAN PATRICK MALONEY,MICHAEL V LAWLER,DEMOCRAT,REPUBLICAN,133457,125738.0,SEAN PATRICK MALONEY,DEMOCRAT
2022,NEW YORK,18,PATRICK RYAN,COLIN J SCHMITT,DEMOCRAT,REPUBLICAN,123168,116972.0,PATRICK RYAN,DEMOCRAT
2022,NEW YORK,19,MARCUS MOLINARO,JOSH RILEY,REPUBLICAN,DEMOCRAT,129960,124396.0,MARCUS MOLINARO,REPUBLICAN
2022,NEW YORK,20,PAUL TONKO,ELIZABETH L JOY,DEMOCRAT,REPUBLICAN,145928,110903.0,PAUL TONKO,DEMOCRAT
2022,NEW YORK,21,ELISE M STEFANIK,MATT CASTELLI,REPUBLICAN,DEMOCRAT,150595,112645.0,ELISE M STEFANIK,REPUBLICAN
2022,NEW YORK,22,FRANCIS CONOLE,BRANDON M WILLIAMS,DEMOCRAT,REPUBLICAN,132913,116529.0,FRANCIS CONOLE,DEMOCRAT
2022,NEW YORK,23,NICK LANGWORTHY,MAX H DELLA PIA,REPUBLICAN,DEMOCRAT,163000,104114.0,NICK LANGWORTHY,REPUBLICAN
2022,NEW YORK,24,CLAUDIA TENNEY,STEVEN HOLDEN,REPUBLICAN,DEMOCRAT,156347,95028.0,CLAUDIA TENNEY,REPUBLICAN
2022,NEW YORK,25,JOSEPH D MORELLE,LA’RON D SINGLETARY,DEMOCRAT,REPUBLICAN,139875,108010.0,JOSEPH D MORELLE,DEMOCRAT
2022,NEW YORK,26,BRIAN HIGGINS,STEVEN L SAMS II,DEMOCRAT,REPUBLICAN,141942,70547.0,BRIAN HIGGINS,DEMOCRAT
2022,NORTH CAROLINA,1,DON DAVIS,SANDY SMITH,DEMOCRAT,REPUBLICAN,134996,122780.0,DON DAVIS,DEMOCRAT
2022,NORTH CAROLINA,2,DEBORAH K ROSS,CHRISTINE E VILLAVERDE,DEMOCRAT,REPUBLICAN,190714,104155.0,DEBORAH K ROSS,DEMOCRAT
2022,NORTH CAROLINA,3,GREGORY F MURPHY,BARBARA D GASKINS,REPUBLICAN,DEMOCRAT,166520,82378.0,GREGORY F MURPHY,REPUBLICAN
2022,NORTH CAROLINA,4,VALERIE P FOUSHEE,COURTNEY GEELS,DEMOCRAT,REPUBLICAN,194983,96442.0,VALERIE P FOUSHEE,DEMOCRAT
2022,NORTH CAROLINA,5,VIRGINIA FOXX,KYLE PARRISH,REPUBLICAN,DEMOCRAT,175279,102269.0,VIRGINIA FOXX,REPUBLICAN
2022,NORTH CAROLINA,6,KATHY E MANNING,CHRISTIAN CASTELLI,DEMOCRAT,REPUBLICAN,139553,116635.0,KATHY E MANNING,DEMOCRAT
2022,NORTH CAROLINA,7,DAVID ROUZER,CHARLES GRAHAM,REPUBLICAN,DEMOCRAT,164047,120222.0,DAVID ROUZER,REPUBLICAN
2022,NORTH CAROLINA,8,DAN BISHOP,SCOTT HUFFMAN,REPUBLICAN,DEMOCRAT,183998,79192.0,DAN BISHOP,REPUBLICAN
2022,NORTH CAROLINA,9,RICHARD HUDSON,BEN CLARK,REPUBLICAN,DEMOCRAT,131453,101202.0,RICHARD HUDSON,REPUBLICAN
2022,NORTH CAROLINA,10,PATRICK T MCHENRY,PAM GENANT,REPUBLICAN,DEMOCRAT,194681,73174.0,PATRICK T MCHENRY,REPUBLICAN
2022,NORTH CAROLINA,11,CHUCK EDWARDS,JASMINE BEACH-FERRARA,REPUBLICAN,DEMOCRAT,174232,144165.0,CHUCK EDWARDS,REPUBLICAN
2022,NORTH CAROLINA,12,ALMA S ADAMS,TYLER LEE,DEMOCRAT,REPUBLICAN,140494,83414.0,ALMA S ADAMS,DEMOCRAT
2022,NORTH CAROLINA,13,WILEY NICKEL,BO HINES,DEMOCRAT,REPUBLICAN,143090,134256.0,WILEY NICKEL,DEMOCRAT
2022,NORTH CAROLINA,14,JEFF JACKSON,PAT HARRIGAN,DEMOCRAT,REPUBLICAN,148738,109014.0,JEFF JACKSON,DEMOCRAT
2022,NORTH DAKOTA,0,KELLY ARMSTRONG,CARA MUND,REPUBLICAN,INDEPENDENT,148399,89644.0,KELLY ARMSTRONG,REPUBLICAN
2022,OHIO,1,GREG LANDSMAN,STEVE CHABOT,DEMOCRAT,REPUBLICAN,156416,140058.0,GREG LANDSMAN,DEMOCRAT
2022,OHIO,2,BRAD R WENSTRUP,SAMANTHA MEADOWS,REPUBLICAN,DEMOCRAT,192117,65745.0,BRAD R WENSTRUP,REPUBLICAN
2022,OHIO,3,JOYCE BEATTY,LEE R STAHLEY,DEMOCRAT,REPUBLICAN,182324,76455.0,JOYCE BEATTY,DEMOCRAT
2022,OHIO,4,JIM JORDAN,TAMIE WILSON,REPUBLICAN,DEMOCRAT,200773,89383.0,JIM JORDAN,REPUBLICAN
2022,OHIO,5,ROBERT E LATTA,CRAIG SWARTZ,REPUBLICAN,DEMOCRAT,187303,92634.0,ROBERT E LATTA,REPUBLICAN
2022,OHIO,6,BILL JOHNSON,LOUIS G LYRAS,REPUBLICAN,DEMOCRAT,189883,90500.0,BILL JOHNSON,REPUBLICAN
2022,OHIO,7,MAX MILLER,MATTHEW DIEMER,REPUBLICAN,DEMOCRAT,168002,135485.0,MAX MILLER,REPUBLICAN
2022,OHIO,8,WARREN DAVIDSON,VANESSA ENOCH,REPUBLICAN,DEMOCRAT,180287,98629.0,WARREN DAVIDSON,REPUBLICAN
2022,OHIO,9,MARCY KAPTUR,J R MAJEWSKI,DEMOCRAT,REPUBLICAN,150655,115362.0,MARCY KAPTUR,DEMOCRAT
